AnonymousID,HotelInncode,HotelBrand,HotelChainScale,Generation,Department,FullTimePartTime,Tenure,ManagementLevel,WorkLifeBalance,LearningDevelopment,Communication,Voice,RewardsBenefits,WorkEnvironment,IntentToStay
7877,100098,6,3,3,13,1,8,2,5,5,5,5,5,5,1
23045,100246,3,2,1,7,1,4,2,4,4,4,4,4,4,0
17542,100078,11,4,1,39,0,4,2,2,3,2,1.5,3.5,3.75,0
21163,100253,4,3,1,21,1,6,2,5,5,5,5,5,5,1
39172,100065,6,3,2,21,1,6,4,5,4.67,5,5,5,5,0
37446,100234,11,4,2,5,0,8,4,3.5,3,4.67,3.5,3.5,4.25,0
13473,100179,4,3,2,21,1,8,2,5,5,5,5,5,5,1
33288,100272,6,3,3,31,1,8,1,4,4,1.67,1,2.5,1,0
39413,100222,6,3,2,13,0,6,4,5,4,5,3.5,4,4,1
39080,100068,6,3,1,21,1,6,2,5,4,5,4,4.5,4.75,0
18220,100281,6,3,3,21,1,7,2,5,5,5,5,5,5,1
37540,100135,6,3,1,5,1,6,2,4,4,4,4,4,4,0
1414,100155,6,3,1,13,0,4,2,5,4,4.33,4.5,5,3.75,1
33110,100282,4,3,1,12,1,2,2,3.5,3.33,4.33,3,4,4.5,0
11448,100068,6,3,1,33,1,4,2,5,5,5,5,5,5,1
35545,100148,6,3,1,16,1,6,4,5,4.33,4,5,5,4.75,0
28357,100252,6,3,2,12,1,7,4,4.5,4,4,4,4,4.25,1
37988,100276,3,2,3,20,1,8,2,4,3.33,4,3.5,2.5,3.5,0
30200,100281,6,3,1,21,1,8,4,3,3.67,3.33,3,4,3.25,0
17467,100220,6,3,3,21,1,2,2,3,4,3.33,3.5,2.5,4,0
25016,100306,11,4,1,21,1,6,2,4,4,4,3.5,4,4,0
34911,100124,6,3,3,12,1,8,2,4,4,4,4,4,3.5,0
6596,100171,6,3,1,9,1,7,4,1,2.67,3.67,1,3.5,3.5,1
10739,100204,4,3,2,5,0,6,2,4,3.67,3,4,4,4,0
8294,100223,6,3,2,10,1,6,2,5,4.67,5,5,5,5,1
16526,100252,6,3,2,23,1,6,2,3.5,3.33,3,2.5,3.5,3,0
11912,100198,6,3,1,16,1,6,2,4.5,3,5,3,4,4,0
35110,100155,6,3,2,20,1,6,2,3,3.33,3.33,3,2.5,3.5,0
7223,100165,3,2,1,6,0,4,2,4.5,4,2.33,3.5,4,4,0
20567,100156,3,2,2,31,1,7,2,5,4,3,3,3.5,3,0
24369,100085,3,2,3,25,1,8,4,4.5,4,4,3,4.5,4.5,1
21533,100227,6,3,3,13,1,4,2,5,4,4.33,4,4.5,4.25,1
14019,100183,4,3,3,7,1,7,2,2.5,3,3,2.5,3,3.25,1
30298,100254,2,3,1,29,0,4,2,5,5,5,5,5,5,1
12304,100147,6,3,1,16,1,5,2,3.5,2.67,3.33,3,2.5,3.5,0
38098,100200,11,4,3,30,1,4,2,5,5,5,5,5,5,1
23880,100164,11,4,1,26,1,7,3,5,3.33,2,5,3,4.75,1
3973,100128,3,2,3,5,1,8,4,4,4,4,4,4,4,0
30143,100085,3,2,1,16,1,5,4,5,4.67,4,4.5,4.5,4.5,1
2126,100291,4,3,1,25,1,6,2,5,5,5,5,5,5,1
18996,100157,6,3,2,16,1,5,4,5,5,5,4.5,5,5,1
20952,100164,11,4,2,14,0,3,2,3.5,3,5,4.5,4,4.75,0
30211,100237,6,3,2,12,1,1,1,5,5,5,4.5,5,4.5,1
34627,100272,6,3,3,34,1,8,1,5,4,4,4,4,4,1
26684,100185,4,3,3,21,1,7,1,4.5,4.67,3.67,5,4.5,3.75,0
32307,100141,6,3,2,12,1,6,1,5,5,5,4.5,5,5,1
37456,100146,2,3,3,13,1,8,1,4,4,4,4,4,4,0
31216,100155,6,3,2,32,1,6,1,3.5,4,5,4.5,4.5,4.5,1
32031,100267,4,3,1,6,0,4,2,5,3.67,3.33,5,5,4.75,1
15446,100140,6,3,3,12,1,8,2,5,5,5,5,5,5,1
24882,100219,11,4,1,3,1,5,1,4.5,5,4.33,5,4.5,4.5,1
7840,100253,4,3,1,28,1,6,1,5,5,5,5,5,5,1
15369,100254,2,3,2,21,1,7,2,3.5,4,3,3.5,3.5,3.25,1
37883,100223,6,3,2,21,1,2,2,5,4.33,5,5,5,5,1
23890,100069,3,2,1,20,1,3,1,5,5,5,5,5,4.5,1
17671,100231,6,3,3,26,0,7,2,4,3.33,3.33,3.5,3.5,4,0
3040,100155,6,3,1,6,1,8,2,4,3.33,4,4,3,4,0
14090,100136,6,3,1,6,1,4,2,4,2.67,5,3.5,4,4.25,0
14359,100215,6,3,2,2,1,8,3,5,5,5,5,5,5,1
34596,100272,6,3,3,7,1,8,4,4,4,4,4,4.5,4,0
8246,100105,9,2,2,6,1,5,2,4,2.33,4,3,3,4.5,0
30717,100254,2,3,2,31,1,8,1,3.5,4,5,3.5,4.5,3.75,0
31974,100164,11,4,1,30,1,5,2,4,4,5,3,3,4,1
14109,100155,6,3,1,6,0,4,2,2,2,5,1,2.5,3,0
19446,100271,4,3,2,6,1,5,2,5,3.67,4,3.5,4,4.75,0
27604,100175,11,4,2,21,1,5,4,4,4.67,4,4.5,4.5,4,0
21290,100068,6,3,1,29,1,5,2,5,5,5,5,5,5,1
5448,100223,6,3,1,38,1,6,2,5,3.33,4.33,3.5,5,4.25,0
15155,100246,3,2,3,20,0,8,4,4,3.33,4,4,3.5,4,0
39521,100144,3,2,1,21,1,2,1,4.5,5,5,5,5,5,1
28156,100211,6,3,1,29,1,5,2,5,5,5,5,5,5,1
9303,100278,6,3,1,8,1,6,2,5,4.33,5,5,4.5,4.75,1
24124,100209,10,5,2,31,1,8,2,3,2.67,1.33,2,3.5,2,0
20946,100155,6,3,1,31,1,6,2,4,4,4.67,4,4,4,0
37484,100252,6,3,1,26,1,7,2,5,5,5,5,5,5,1
22917,100164,11,4,1,23,1,8,1,4,4,4,4,4.5,4,1
9224,100229,4,3,2,15,1,8,3,5,5,5,5,5,5,1
31826,100164,11,4,2,23,1,8,4,5,4.33,4,4,5,3.5,0
12306,100199,6,3,2,12,1,5,1,4,4,4,4,4,4,0
21241,100307,11,4,1,8,0,6,2,5,5,5,5,3.5,4.75,1
33511,100208,1,4,2,25,1,5,2,3.5,4,5,5,4,5,1
14692,100146,2,3,2,25,1,8,1,5,5,5,5,5,5,1
35331,100143,11,4,1,7,1,1,2,3,4,3.33,2.5,4,3.5,0
11051,100211,6,3,3,21,1,8,2,4,3,4,4,3.5,4,1
2230,100252,6,3,1,21,1,5,1,5,5,5,5,5,5,1
27321,100087,6,3,3,15,1,7,1,5,5,5,5,5,5,1
12037,100270,3,2,3,12,1,8,2,4,4,3,4,4,4,0
2351,100234,11,4,1,15,1,6,1,5,5,5,5,5,5,1
8618,100155,6,3,3,3,1,8,4,4,4,4,4,4,4,0
2302,100155,6,3,3,25,1,8,1,4.5,4,4,5,4.5,4.5,1
24076,100204,4,3,1,7,1,6,4,4,4,4,4,4,4.25,0
10899,100233,6,3,1,21,1,8,1,4.5,4,4.33,4,3.5,2.25,0
21599,100195,4,3,2,25,1,5,2,5,5,5,5,5,5,1
27813,100279,11,4,1,22,1,5,1,4.5,5,5,5,4,5,0
14584,100145,1,4,1,5,0,8,1,5,5,5,5,5,5,1
151,100185,4,3,1,21,1,2,2,5,5,5,5,5,5,1
24149,100142,3,2,1,12,0,5,2,5,2,4.33,2.5,3.5,3.75,0
30943,100207,4,3,3,21,1,3,2,5,5,5,5,4,5,1
22660,100100,11,4,1,28,1,6,1,4.5,4.67,4.33,4,5,4.75,0
8597,100134,6,3,3,10,1,8,2,4,4,4,4,4,4,0
5294,100220,6,3,1,28,1,4,2,5,5,3.33,5,5,5,0
5894,100153,7,2,1,7,0,4,2,5,4.33,4,4,5,4,0
18060,100168,6,3,2,27,1,8,2,4.5,3.67,5,3,3.5,4,0
36803,100155,6,3,1,10,1,7,2,5,5,3,3.5,5,4.5,1
2150,100168,6,3,2,30,1,6,3,5,5,5,5,5,5,1
25215,100228,6,3,1,21,1,5,1,4,4,4.67,4,4,3.5,1
38025,100127,6,3,3,21,1,8,2,5,5,5,5,5,5,1
38730,100134,6,3,3,13,1,8,2,5,5,5,5,5,5,1
10433,100122,6,3,2,5,1,6,4,3,4,3.33,3,3.5,3.25,0
35634,100212,6,3,2,21,1,2,1,2,4,5,3,5,3.75,0
8063,100068,6,3,1,29,1,5,2,5,5,5,5,5,5,1
15362,100178,6,3,2,5,1,8,2,5,5,5,5,5,5,1
38312,100063,5,1,2,21,1,3,2,3.5,2.33,4,1,3.5,4,0
21778,100266,4,3,2,21,1,4,2,5,1,2.33,3,2.5,4,0
10438,100124,6,3,3,21,1,8,2,5,5,5,5,5,5,1
4494,100134,6,3,3,10,1,8,4,3.5,3,3,3.5,3,3,0
17000,100267,4,3,2,21,1,8,2,5,5,5,5,5,5,1
1636,100259,6,3,1,5,1,8,4,4,4.33,4,4,4,4,0
19384,100171,6,3,2,9,1,5,2,3.5,3,3,2.5,3.5,3,0
26257,100211,6,3,3,21,1,8,2,4,3,3,3.5,3.5,3.75,0
5744,100180,6,3,3,12,1,8,2,3.5,4,3.33,4,3.5,3.25,0
13349,100099,4,3,1,7,0,4,2,5,4,5,4,5,5,1
5096,100219,11,4,2,10,1,7,1,4,4,4,4,4,4,0
26383,100215,6,3,2,13,1,1,2,5,4.33,5,5,4,4.5,1
30287,100215,6,3,1,16,1,2,1,2.5,3.33,3,5,4,4.75,0
13269,100078,11,4,1,26,0,6,4,3.5,3.33,2.67,1.5,3.5,3,0
31297,100286,3,2,2,8,0,7,2,5,3.33,1.67,3.5,3.5,4.5,1
28678,100164,11,4,1,18,1,6,2,4.5,5,4.67,5,5,5,0
38187,100145,1,4,1,13,1,1,2,5,5,5,5,5,4.75,1
27409,100247,3,2,3,25,1,8,2,5,4,4,4.5,4,4.5,0
19402,100121,6,3,2,12,1,7,2,5,5,5,5,5,4.5,1
31988,100254,2,3,2,41,1,8,1,5,5,5,5,5,5,1
10785,100210,6,3,2,21,1,6,2,5,3.33,5,5,4,5,1
32223,100175,11,4,1,34,1,1,2,4,4,4,4,3.5,4.25,0
6915,100283,3,2,3,23,1,8,2,5,5,5,5,5,5,1
28051,100197,6,3,1,24,1,6,1,5,5,5,5,5,5,1
30909,100168,6,3,3,16,1,8,2,5,5,5,4.5,5,5,1
3226,100251,4,3,1,20,1,5,2,5,5,5,5,5,5,1
14191,100175,11,4,1,9,1,4,2,4,4,5,5,3,4.5,0
3401,100155,6,3,3,12,1,8,2,4.5,4.33,4.33,4,4.5,4.75,1
2655,100172,6,3,3,24,1,6,2,5,5,5,4,5,5,1
26159,100078,11,4,1,9,1,6,2,4,4.33,5,5,4.5,5,0
9063,100108,5,1,2,21,1,5,2,4.5,3.33,4,4,2.5,3.75,0
14030,100164,11,4,1,40,1,5,1,5,5,5,5,5,5,1
31100,100164,11,4,3,13,1,8,2,4.5,5,4.33,4.5,4.5,4.75,1
12436,100093,1,4,1,5,1,5,2,4.5,3.33,4.33,3,4,4.25,0
7771,100270,3,2,3,21,1,6,2,3,3.33,4,3.5,4,4,0
13054,100298,4,3,2,21,1,8,1,4,4,4,4,4,4,0
7200,100197,6,3,1,24,1,8,1,3,4,4.33,4,4,4.25,0
24353,100142,3,2,1,21,1,5,4,4.5,3.33,5,3.5,5,4.25,0
7214,100134,6,3,3,5,1,8,4,1,1.67,1,1,1,1,0
8288,100197,6,3,2,21,1,8,2,4,4,2,4,4,3.5,0
33928,100155,6,3,2,21,1,4,4,4,5,4.67,4,5,4,1
18382,100219,11,4,1,3,1,7,1,3,5,5,5,5,5,1
29276,100160,1,4,1,21,1,2,1,4,4,3,4,4,4,0
35740,100146,2,3,2,3,1,8,4,4,2,3.33,2.5,3,3.25,0
1349,100141,6,3,2,20,1,8,2,3,5,3.67,2.5,5,3.75,0
22754,100227,6,3,1,17,1,7,1,5,5,5,5,5,5,1
14293,100171,6,3,3,21,1,8,2,5,5,5,4.5,5,5,1
15297,100195,4,3,1,21,1,6,4,3,1,1,1,3,2,0
21709,100208,1,4,1,2,1,6,3,5,5,5,5,5,5,1
21863,100164,11,4,2,42,1,7,1,5,5,1,5,5,5,1
5714,100254,2,3,2,21,1,8,1,4,2.33,2.33,2.5,1.5,3,0
30496,100174,4,3,1,5,0,6,2,4.5,3.33,3.67,3,2.5,3.5,0
77,100254,2,3,1,20,1,3,2,3,3.67,3.33,3,4.5,3.25,0
11591,100177,3,2,2,21,1,6,2,5,3.67,5,4.5,4,4.25,1
17906,100078,11,4,1,9,1,2,2,5,4.33,4.33,4,5,5,1
16763,100189,6,3,1,28,1,6,4,2,3.67,3.33,4,4.5,4.5,0
29729,100210,6,3,3,7,1,8,2,5,4.67,5,4,5,4.75,1
1497,100098,6,3,3,5,1,3,1,5,5,5,5,5,5,1
6756,100199,6,3,2,23,1,2,1,5,5,5,5,5,5,1
31085,100087,6,3,2,23,0,3,4,5,4.67,4.67,5,5,4.75,1
8823,100129,6,3,2,7,1,8,1,5,5,5,5,5,4.5,1
566,100128,3,2,1,28,1,6,1,5,5,5,5,5,5,1
28180,100208,1,4,2,13,1,5,1,4,4,3.33,4,4,4,0
4251,100178,6,3,3,25,1,7,4,4,3.67,3.67,2.5,3.5,3.5,1
32887,100238,6,3,3,35,1,8,2,5,5,5,5,5,5,1
22545,100227,6,3,1,21,1,5,1,5,5,5,5,5,5,1
37712,100243,11,4,1,21,1,6,4,5,5,4,5,5,4.5,1
12361,100287,3,2,1,16,1,5,1,1,3.67,5,5,3,5,1
13215,100077,5,1,1,28,1,6,1,5,3.67,5,5,5,5,1
23521,100110,3,2,1,7,1,4,2,4,3.33,4,3,4,4,0
4088,100281,6,3,3,7,1,8,2,3,2.67,4.67,2.5,2.5,3.5,0
12279,100098,6,3,2,29,1,7,1,4,2.67,4,4.5,3.5,3.25,0
36927,100281,6,3,1,31,1,8,2,4,4,4,4,4,4.25,0
14941,100219,11,4,2,36,1,3,1,3.5,3.33,4,3.5,3.5,4,0
14515,100199,6,3,2,26,1,8,2,4.5,4,3.67,3,3.5,4,0
4398,100065,6,3,3,31,1,8,2,5,5,5,5,5,5,1
16749,100118,3,2,1,21,1,7,2,5,5,5,5,5,5,1
21820,100174,4,3,3,5,0,3,2,4.5,2.67,5,3,4,4.5,0
36365,100150,3,2,2,20,1,5,4,5,5,5,5,5,5,1
10137,100252,6,3,2,12,0,5,2,2,2.67,2,2,2.5,3,0
27549,100189,6,3,2,7,1,6,2,5,5,5,5,5,5,1
10557,100270,3,2,2,12,1,5,2,5,5,5,5,5,5,1
20341,100168,6,3,3,5,0,8,2,4,3.33,4,4,3.5,4.25,1
23301,100188,5,1,1,25,1,5,1,4,3.33,5,5,4,5,1
8732,100083,3,2,1,16,1,4,2,5,5,5,5,5,5,1
7002,100302,4,3,3,21,1,8,2,5,5,5,5,5,5,1
21253,100134,6,3,1,7,1,6,1,3,3.33,3.33,3,3.5,4,0
31936,100127,6,3,3,7,1,8,2,4,2.67,5,4.5,4,3.75,1
10087,100129,6,3,3,21,1,7,2,5,5,5,5,5,5,1
17672,100181,3,2,1,16,1,7,2,5,5,5,5,5,5,1
27307,100281,6,3,3,21,1,8,4,5,5,5,5,5,5,1
11909,100117,5,1,1,21,1,3,2,3.5,2.33,3.33,3.5,3,3.75,0
30706,100155,6,3,2,12,0,7,2,1,1.67,1.67,1,1.5,1.5,0
18901,100124,6,3,2,21,1,2,4,3,3.67,4,3,4,3.75,1
39549,100145,1,4,1,7,1,5,1,2,4.33,5,5,5,4.75,1
10531,100228,6,3,2,28,1,5,1,3.5,3.33,3.67,4,4,3.75,0
34380,100254,2,3,1,30,0,6,2,3.5,2,3.33,1.5,2.5,3.5,0
4876,100069,3,2,1,16,1,7,3,5,5,5,5,5,5,1
3306,100259,6,3,2,21,0,3,2,4,4.33,3.33,4.5,4.5,3.75,0
16886,100234,11,4,2,23,1,8,2,3.5,2.67,3.33,3,3,3.25,0
15835,100093,1,4,1,6,1,3,4,3.5,4.33,5,3,4,4.75,1
4342,100098,6,3,1,29,1,8,2,5,5,5,5,5,5,1
1396,100278,6,3,1,8,1,6,2,4,2.33,3.67,3,1,2,0
13981,100155,6,3,1,16,1,3,2,1.5,2.67,3.67,3,4.5,3,0
11612,100172,6,3,3,23,1,8,2,5,5,5,5,5,5,1
1487,100272,6,3,2,6,1,8,2,3.5,3,3,3,4,3.5,1
24468,100164,11,4,2,16,1,5,2,4.5,4,4,4,4,4,0
4545,100134,6,3,2,25,1,8,2,5,5,5,5,5,5,1
27394,100134,6,3,3,29,1,7,2,4,3.67,4,4,4,4,0
19997,100078,11,4,3,15,1,8,3,3,2.67,3.67,2.5,3.5,3.25,0
32614,100129,6,3,1,20,1,6,2,2,3.67,2,2,3.5,2,0
8370,100078,11,4,2,7,1,8,4,5,4.67,5,5,4.5,5,1
15148,100276,3,2,1,20,0,1,2,5,5,3,5,5,5,0
34178,100178,6,3,1,5,1,8,4,2.5,1.33,1.67,3.5,1.5,1.25,0
15261,100159,6,3,2,28,1,8,4,4,4,4,4,4,4,0
31465,100164,11,4,3,13,1,8,1,4.5,4.33,4.67,5,4.5,4.5,1
21303,100252,6,3,3,25,1,7,2,4,2,3,1.5,2.5,2.5,0
4254,100078,11,4,1,17,1,3,2,5,5,5,5,5,5,1
3875,100211,6,3,1,16,1,6,2,4,1.33,1,2,2.5,2.5,0
1210,100078,11,4,1,19,0,3,2,3,4,4,4,4,4,0
39803,100300,4,3,2,25,0,7,2,5,4,5,5,4.5,5,0
15778,100190,3,2,3,21,1,7,2,4,4.67,4,4,4.5,4.5,0
15819,100272,6,3,1,24,1,2,4,5,5,5,5,5,5,1
17757,100146,2,3,2,3,1,8,1,5,4.33,4,5,4.5,4.25,1
37675,100122,6,3,1,7,1,3,2,1,3,3.33,1,2.5,1.75,0
29782,100099,4,3,2,21,1,8,4,4,4,4,3.5,3.5,4,0
27660,100100,11,4,1,30,1,6,2,5,4,4.67,4,4.5,3.5,0
5165,100171,6,3,3,21,1,3,1,5,5,5,5,5,5,1
20715,100078,11,4,3,33,1,6,2,4,4,3.67,4,3.5,4,0
7157,100083,3,2,2,21,1,4,2,4,4,5,4,4.5,4.5,0
5236,100165,3,2,1,7,1,7,2,5,5,5,5,5,5,1
13085,100131,4,3,3,21,1,3,3,5,5,5,5,5,5,1
25356,100157,6,3,1,1,1,6,1,4,4,5,4,4.5,4.75,1
2596,100223,6,3,2,35,1,1,2,4,3.67,4,4,4,4,1
38423,100281,6,3,3,29,1,7,3,4.5,5,5,5,5,5,1
26594,100199,6,3,1,5,0,8,4,4,3.33,4,3.5,2.5,4,0
6810,100281,6,3,3,23,1,8,4,3.5,3.67,5,3.5,4,4.75,0
31120,100164,11,4,3,21,1,8,2,4,4.67,4,4,4,4,0
14975,100290,4,3,1,21,1,2,2,4,4.33,5,4.5,4,4.5,1
11061,100078,11,4,3,23,1,8,1,5,5,5,5,5,5,1
1912,100168,6,3,2,25,1,8,2,3,2,2,2,3,2.75,0
9794,100172,6,3,2,15,1,4,2,4,3.67,4,4,3.5,4,0
28830,100237,6,3,3,21,1,5,2,5,3,5,5,5,5,1
1846,100134,6,3,3,25,1,8,3,4,4.33,4.33,4,4,4.75,0
5812,100254,2,3,2,21,1,3,4,4.5,4,4.33,4.5,4,4.5,0
32481,100192,5,1,2,21,1,6,2,5,5,5,5,5,5,0
33352,100269,9,2,2,21,1,8,1,5,5,5,5,5,5,1
30344,100171,6,3,1,21,1,2,2,5,5,5,5,5,5,1
12597,100307,11,4,2,42,1,8,4,5,4.67,5,3.5,5,4,1
13131,100164,11,4,2,21,1,8,3,5,5,5,5,5,5,1
28912,100074,5,1,1,16,1,5,2,2,1,4,2,1,3.75,0
1700,100279,11,4,1,34,0,4,4,4,3.67,4.67,4,3,4.25,0
25174,100102,5,1,2,25,1,3,2,5,3.67,5,5,4,4.75,0
12938,100078,11,4,2,38,0,6,2,5,4,4.67,4,3.5,4,1
4638,100254,2,3,3,21,1,8,2,4.5,4.33,5,5,4,4.25,1
37114,100187,5,1,1,21,1,3,2,4.5,4.67,5,5,5,5,0
35952,100271,4,3,2,16,0,5,2,5,3.67,5,2.5,3,4,1
18978,100199,6,3,1,7,1,6,2,4.5,5,2.67,5,4.5,4,1
13947,100078,11,4,1,7,1,6,1,5,3.67,5,4.5,4.5,4.75,0
28644,100164,11,4,1,18,1,8,2,2,2.33,1.67,1,3,2.25,0
34088,100068,6,3,2,21,1,6,2,5,5,5,3.5,5,5,1
2317,100211,6,3,3,15,1,8,1,4,4.33,5,3,3.5,4,0
3277,100253,4,3,1,8,0,4,2,2,4.33,5,4,4.5,4.25,0
17120,100234,11,4,3,18,1,5,2,5,4.33,5,5,4.5,5,1
26341,100246,3,2,2,12,1,8,1,5,5,5,5,5,5,1
17346,100278,6,3,2,20,1,6,2,4,2,3,2,4,4.5,0
23570,100078,11,4,2,40,1,6,2,3.5,2.67,2,2.5,3,3.5,0
33961,100254,2,3,2,13,1,4,2,4,3,3,2,3.5,3.75,1
5842,100180,6,3,1,27,1,3,2,5,5,5,5,3.5,5,1
30630,100164,11,4,3,21,1,3,2,3,4.67,4.67,4.5,4.5,4.25,0
202,100259,6,3,2,5,0,6,2,4,2,3.33,2,3,3.75,1
597,100146,2,3,2,39,1,4,2,4,3.33,4.33,3.5,3.5,3.75,1
21969,100092,6,3,3,13,1,8,2,5,4,4.33,5,4.5,5,1
30437,100273,6,3,3,21,1,5,1,5,5,5,5,5,5,1
33776,100272,6,3,2,12,1,7,2,4.5,5,5,5,5,5,1
14265,100180,6,3,3,5,1,8,2,4,3.33,4,2,3.5,2.5,0
24224,100158,3,2,3,15,1,7,3,5,3.67,4,5,4,4.25,0
12064,100262,3,2,1,5,1,7,4,5,5,5,5,5,5,1
13104,100148,6,3,3,25,1,6,2,1,2,1,4,2.5,1,0
34540,100252,6,3,3,21,1,7,2,5,5,5,5,4.5,5,1
19911,100281,6,3,3,12,1,8,1,5,5,5,5,5,5,1
39874,100286,3,2,2,21,1,8,2,5,5,4,5,5,5,1
17677,100180,6,3,1,31,1,1,2,5,5,5,5,5,5,1
25582,100246,3,2,1,34,1,1,2,5,5,5,5,5,5,1
2936,100189,6,3,2,21,1,7,2,5,5,5,5,5,5,1
3289,100165,3,2,2,21,1,6,2,5,5,5,4.5,5,5,0
8986,100175,11,4,1,13,1,5,1,2.5,5,5,5,5,5,1
17634,100175,11,4,1,25,1,5,2,5,5,5,5,5,5,1
12822,100078,11,4,1,15,1,6,2,5,4.67,5,5,4,5,1
26995,100178,6,3,1,21,1,2,2,5,5,4,4,5,4.5,0
36780,100243,11,4,1,13,1,1,2,5,5,5,4.5,5,5,1
17131,100129,6,3,3,5,1,8,2,4,4,4,4,4,4,0
17945,100087,6,3,3,7,1,8,2,2,2,3.33,2,3,2.5,0
11386,100155,6,3,3,7,1,8,2,5,4.33,4,4.5,4.5,4,0
32827,100222,6,3,1,5,1,6,2,3,3,4,3,3.5,3.25,0
36850,100217,6,3,3,12,1,7,2,4,4,4,2.5,4,4,0
9786,100278,6,3,3,8,1,5,2,4,3.33,5,4,4,4,0
17261,100156,3,2,2,28,1,2,1,3.5,4.33,3,5,4,4.5,1
16728,100179,4,3,1,28,1,5,2,5,4.33,5,4.5,4.5,4.25,0
6140,100091,6,3,3,31,1,8,2,4,4,4,4,4,4,0
1137,100211,6,3,2,6,1,8,1,4,4.33,4,4,4,4,0
32833,100168,6,3,3,13,1,8,2,5,5,5,5,5,4.75,1
24365,100146,2,3,1,16,1,5,2,5,3,3.67,3.5,3,4.25,0
4089,100222,6,3,1,14,1,6,2,5,3.33,2.67,3,3,4.5,0
1601,100110,3,2,2,5,0,4,2,5,3,3,5,5,4.75,1
17666,100234,11,4,2,10,1,8,2,5,5,5,5,5,5,1
22956,100164,11,4,2,25,1,7,3,2.5,1,1,1,2.5,1,0
7692,100272,6,3,1,39,1,7,1,2,2.67,4,2,1,1.75,0
35798,100222,6,3,2,17,1,7,1,5,5,5,5,5,5,1
2789,100136,6,3,3,21,1,2,2,3.5,3,2,2,4,3.5,0
33458,100254,2,3,2,25,1,8,2,3.5,5,4,4,4.5,4.25,1
14849,100121,6,3,1,28,1,3,1,3,3.33,3.67,3.5,4,4.5,0
23418,100064,6,3,3,13,1,8,2,4.5,4.33,4.33,4.5,4.5,4.5,1
19732,100175,11,4,2,7,1,5,2,5,4.33,5,4,4.5,4.75,1
22282,100126,6,3,1,21,1,2,2,5,4.67,5,5,5,5,1
22257,100208,1,4,1,21,1,6,2,4,3.67,4.33,3.5,4,4.5,1
21563,100252,6,3,2,25,1,6,4,4,3,3,4,3.5,4,0
29086,100237,6,3,3,21,1,8,2,5,3.67,5,5,4,5,1
3035,100212,6,3,1,22,1,5,1,4.5,4,3.33,4,4,4.75,0
3332,100234,11,4,2,6,1,8,2,5,5,5,4.5,5,5,1
6706,100183,4,3,3,21,1,8,2,4,2,4.33,2,3,3.75,0
12280,100189,6,3,1,29,1,6,2,4.5,4,4,3.5,4.5,4,0
39233,100208,1,4,2,16,1,7,2,4,3.67,4,3.5,3,3.5,0
14910,100209,10,5,1,7,1,8,1,4.5,4.33,4.67,4.5,4.5,4.5,1
17884,100127,6,3,3,31,1,8,2,4,3.67,5,5,4,4.75,1
25088,100209,10,5,3,21,1,8,2,4,3,4,4,3.5,3.5,0
32381,100307,11,4,1,33,1,8,1,4,4.33,4.67,4,4,5,0
39867,100078,11,4,2,19,0,3,2,4,3.33,4.67,4,4,4.75,0
13167,100127,6,3,1,16,1,5,2,5,5,5,5,5,5,1
26268,100232,3,2,3,10,1,8,4,4.5,4,5,4,4.5,4.75,1
9490,100238,6,3,2,30,0,4,2,2.5,3.33,4,3,3.5,4,0
6289,100084,6,3,1,16,1,4,1,5,5,5,5,5,5,1
31515,100174,4,3,1,8,0,6,2,5,3,5,5,4,5,1
18424,100259,6,3,3,5,1,8,2,4,3,3,3,3,3,0
23588,100155,6,3,3,9,1,8,4,4,3.67,4,3.5,3.5,3.25,0
30563,100214,6,3,2,16,1,8,3,3,5,3,5,5,5,1
19650,100171,6,3,2,38,1,8,2,2,3,4,2,3.5,3,0
9075,100172,6,3,2,21,1,8,4,5,4,4,3,4,4.5,0
1642,100155,6,3,2,25,1,7,2,5,5,5,5,5,5,1
13908,100155,6,3,1,6,1,5,2,5,5,4,4,4.5,4.25,1
36973,100268,6,3,1,21,1,6,4,3,2,4,3,3,3.75,0
7650,100124,6,3,2,22,1,7,3,3.5,4,5,4,4.5,4.75,0
18710,100259,6,3,1,16,1,4,2,4,3.33,3,3,3.5,3.75,1
8235,100263,6,3,2,21,1,6,2,4.5,4,3,4,4,4.25,1
11919,100234,11,4,2,32,1,8,1,5,5,5,5,5,5,1
21251,100087,6,3,2,21,1,7,2,4,4.67,4,4.5,4.5,4,0
24873,100285,4,3,1,21,1,8,2,5,5,5,5,5,5,1
9927,100146,2,3,1,10,1,7,1,5,5,5,5,5,5,1
24844,100141,6,3,1,21,1,2,2,3.5,4.33,5,4.5,4.5,4.5,0
11862,100166,9,2,1,21,1,4,2,5,3.33,4.67,5,4,4.75,1
1086,100070,4,3,3,12,1,6,4,4,4,4.33,4,3.5,3.75,0
21792,100252,6,3,2,29,1,5,2,3.5,3,3,2,3,2.75,0
117,100202,6,3,1,7,1,6,1,4,4.33,5,5,5,5,1
2553,100161,5,1,3,21,1,8,2,5,5,5,5,5,5,1
34445,100197,6,3,1,28,1,6,1,5,5,5,5,5,5,1
10543,100211,6,3,3,21,1,8,2,4,4,4,4,4,4,0
34305,100252,6,3,2,13,1,7,4,2.5,1.67,4.33,1,3.5,3.75,0
16304,100141,6,3,2,21,1,5,2,4,3.67,4.33,3,4,4.5,1
